-- CONFIGURATIONS
--- data_type: 2 0
--- train/test: 4032/1728
--- max no. reactants: 14
--- max no. products: 1
--- use_saved: False
--- model_path: ./model/finetuned/model_2_0_4032_27407.pt
variable project_node_feats.0.weight loaded!
variable project_node_feats.0.bias loaded!
variable project_edge_feats.0.weight loaded!
variable project_edge_feats.0.bias loaded!
variable gnn_layers.0.eps loaded!
variable gnn_layers.0.apply_func.0.weight loaded!
variable gnn_layers.0.apply_func.0.bias loaded!
variable gnn_layers.0.apply_func.2.weight loaded!
variable gnn_layers.0.apply_func.2.bias loaded!
variable gnn_layers.1.eps loaded!
variable gnn_layers.1.apply_func.0.weight loaded!
variable gnn_layers.1.apply_func.0.bias loaded!
variable gnn_layers.1.apply_func.2.weight loaded!
variable gnn_layers.1.apply_func.2.bias loaded!
variable gnn_layers.2.eps loaded!
variable gnn_layers.2.apply_func.0.weight loaded!
variable gnn_layers.2.apply_func.0.bias loaded!
variable gnn_layers.2.apply_func.2.weight loaded!
variable gnn_layers.2.apply_func.2.bias loaded!
variable sparsify.0.weight loaded!
variable sparsify.0.bias loaded!
variable sparsify.1.weight loaded!
Successfully loaded pretrained model!
-- TRAINING
--- training epoch 9, lr 0.000500, processed 4032/4032, loss 0.477, time elapsed(min) 0.31
--- training epoch 289, lr 0.000500, processed 4032/4032, loss -0.290, time elapsed(min) 0.31
--- training epoch 299, lr 0.000500, processed 4032/4032, loss -0.304, time elapsed(min) 0.31
--- training epoch 309, lr 0.000500, processed 4032/4032, loss -0.304, time elapsed(min) 0.32
--- training epoch 319, lr 0.000500, processed 4032/4032, loss -0.313, time elapsed(min) 0.32
--- training epoch 329, lr 0.000500, processed 4032/4032, loss -0.323, time elapsed(min) 0.32
--- training epoch 339, lr 0.000500, processed 4032/4032, loss -0.316, time elapsed(min) 0.32
--- training epoch 349, lr 0.000500, processed 4032/4032, loss -0.332, time elapsed(min) 0.31
--- training epoch 359, lr 0.000500, processed 4032/4032, loss -0.339, time elapsed(min) 0.31
--- training epoch 369, lr 0.000500, processed 4032/4032, loss -0.336, time elapsed(min) 0.31
--- training epoch 379, lr 0.000500, processed 4032/4032, loss -0.338, time elapsed(min) 0.31
--- training epoch 389, lr 0.000500, processed 4032/4032, loss -0.346, time elapsed(min) 0.31
--- training epoch 399, lr 0.000500, processed 4032/4032, loss -0.350, time elapsed(min) 0.31
--- training epoch 409, lr 0.000050, processed 4032/4032, loss -0.401, time elapsed(min) 0.31
--- training epoch 419, lr 0.000050, processed 4032/4032, loss -0.403, time elapsed(min) 0.31
--- training epoch 429, lr 0.000050, processed 4032/4032, loss -0.409, time elapsed(min) 0.31
--- training epoch 439, lr 0.000050, processed 4032/4032, loss -0.413, time elapsed(min) 0.30
--- training epoch 449, lr 0.000050, processed 4032/4032, loss -0.416, time elapsed(min) 0.31
--- training epoch 459, lr 0.000005, processed 4032/4032, loss -0.420, time elapsed(min) 0.31
--- training epoch 469, lr 0.000005, processed 4032/4032, loss -0.417, time elapsed(min) 0.31
--- training epoch 479, lr 0.000005, processed 4032/4032, loss -0.418, time elapsed(min) 0.31
--- training epoch 489, lr 0.000005, processed 4032/4032, loss -0.421, time elapsed(min) 0.30
--- training epoch 499, lr 0.000005, processed 4032/4032, loss -0.416, time elapsed(min) 0.31
training terminated at epoch 499
-- RESULT
--- test size: 1728
--- MAE: 6.249, RMSE: 9.533, R2: 0.883, Spearman: 0.454
