-- CONFIGURATIONS
--- data_type: 1 0
--- train/test: 2767/1188
--- max no. reactants: 6
--- max no. products: 1
--- use_saved: False
--- model_path: ./model/finetuned/model_1_0_2767_27407.pt
variable project_node_feats.0.weight loaded!
variable project_node_feats.0.bias loaded!
variable project_edge_feats.0.weight loaded!
variable project_edge_feats.0.bias loaded!
variable gnn_layers.0.eps loaded!
variable gnn_layers.0.apply_func.0.weight loaded!
variable gnn_layers.0.apply_func.0.bias loaded!
variable gnn_layers.0.apply_func.2.weight loaded!
variable gnn_layers.0.apply_func.2.bias loaded!
variable gnn_layers.1.eps loaded!
variable gnn_layers.1.apply_func.0.weight loaded!
variable gnn_layers.1.apply_func.0.bias loaded!
variable gnn_layers.1.apply_func.2.weight loaded!
variable gnn_layers.1.apply_func.2.bias loaded!
variable gnn_layers.2.eps loaded!
variable gnn_layers.2.apply_func.0.weight loaded!
variable gnn_layers.2.apply_func.0.bias loaded!
variable gnn_layers.2.apply_func.2.weight loaded!
variable gnn_layers.2.apply_func.2.bias loaded!
variable sparsify.0.weight loaded!
variable sparsify.0.bias loaded!
variable sparsify.1.weight loaded!
Successfully loaded pretrained model!
-- TRAINING
--- training epoch 9, lr 0.000500, processed 2767/2767, loss 0.348, time elapsed(min) 0.11
--- training epoch 299, lr 0.000500, processed 2767/2767, loss -0.401, time elapsed(min) 0.11
--- training epoch 309, lr 0.000500, processed 2767/2767, loss -0.406, time elapsed(min) 0.11
--- training epoch 319, lr 0.000500, processed 2767/2767, loss -0.408, time elapsed(min) 0.11
--- training epoch 329, lr 0.000500, processed 2767/2767, loss -0.402, time elapsed(min) 0.11
--- training epoch 339, lr 0.000500, processed 2767/2767, loss -0.412, time elapsed(min) 0.11
--- training epoch 349, lr 0.000500, processed 2767/2767, loss -0.416, time elapsed(min) 0.11
--- training epoch 359, lr 0.000500, processed 2767/2767, loss -0.412, time elapsed(min) 0.11
--- training epoch 369, lr 0.000500, processed 2767/2767, loss -0.428, time elapsed(min) 0.11
--- training epoch 379, lr 0.000500, processed 2767/2767, loss -0.409, time elapsed(min) 0.11
--- training epoch 389, lr 0.000500, processed 2767/2767, loss -0.426, time elapsed(min) 0.11
--- training epoch 399, lr 0.000500, processed 2767/2767, loss -0.433, time elapsed(min) 0.11
--- training epoch 409, lr 0.000050, processed 2767/2767, loss -0.483, time elapsed(min) 0.11
--- training epoch 419, lr 0.000050, processed 2767/2767, loss -0.488, time elapsed(min) 0.11
--- training epoch 429, lr 0.000050, processed 2767/2767, loss -0.488, time elapsed(min) 0.11
--- training epoch 439, lr 0.000050, processed 2767/2767, loss -0.493, time elapsed(min) 0.11
--- training epoch 449, lr 0.000050, processed 2767/2767, loss -0.490, time elapsed(min) 0.11
--- training epoch 459, lr 0.000005, processed 2767/2767, loss -0.500, time elapsed(min) 0.11
--- training epoch 469, lr 0.000005, processed 2767/2767, loss -0.494, time elapsed(min) 0.11
--- training epoch 479, lr 0.000005, processed 2767/2767, loss -0.499, time elapsed(min) 0.11
--- training epoch 489, lr 0.000005, processed 2767/2767, loss -0.495, time elapsed(min) 0.11
--- training epoch 499, lr 0.000005, processed 2767/2767, loss -0.505, time elapsed(min) 0.11
training terminated at epoch 499
-- RESULT
--- test size: 1188
--- MAE: 3.017, RMSE: 4.606, R2: 0.972, Spearman: 0.458
