-- CONFIGURATIONS
--- data_type: 1 0
--- train/test: 2767/1188
--- max no. reactants: 6
--- max no. products: 1
--- use_saved: False
--- model_path: ./model/finetuned/model_1_0_2767_27407.pt
variable project_node_feats.0.weight loaded!
variable project_node_feats.0.bias loaded!
variable project_edge_feats.0.weight loaded!
variable project_edge_feats.0.bias loaded!
variable gnn_layers.0.eps loaded!
variable gnn_layers.0.apply_func.0.weight loaded!
variable gnn_layers.0.apply_func.0.bias loaded!
variable gnn_layers.0.apply_func.2.weight loaded!
variable gnn_layers.0.apply_func.2.bias loaded!
variable gnn_layers.1.eps loaded!
variable gnn_layers.1.apply_func.0.weight loaded!
variable gnn_layers.1.apply_func.0.bias loaded!
variable gnn_layers.1.apply_func.2.weight loaded!
variable gnn_layers.1.apply_func.2.bias loaded!
variable gnn_layers.2.eps loaded!
variable gnn_layers.2.apply_func.0.weight loaded!
variable gnn_layers.2.apply_func.0.bias loaded!
variable gnn_layers.2.apply_func.2.weight loaded!
variable gnn_layers.2.apply_func.2.bias loaded!
variable sparsify.0.weight loaded!
variable sparsify.0.bias loaded!
variable sparsify.1.weight loaded!
Successfully loaded pretrained model!
-- TRAINING
--- training epoch 9, lr 0.000500, processed 2767/2767, loss 0.171, time elapsed(min) 0.11
--- training epoch 149, lr 0.000500, processed 2767/2767, loss -0.337, time elapsed(min) 0.11
--- training epoch 159, lr 0.000500, processed 2767/2767, loss -0.341, time elapsed(min) 0.11
--- training epoch 169, lr 0.000500, processed 2767/2767, loss -0.359, time elapsed(min) 0.12
--- training epoch 179, lr 0.000500, processed 2767/2767, loss -0.346, time elapsed(min) 0.11
--- training epoch 189, lr 0.000500, processed 2767/2767, loss -0.368, time elapsed(min) 0.12
--- training epoch 199, lr 0.000500, processed 2767/2767, loss -0.370, time elapsed(min) 0.11
--- training epoch 209, lr 0.000500, processed 2767/2767, loss -0.366, time elapsed(min) 0.11
--- training epoch 219, lr 0.000500, processed 2767/2767, loss -0.380, time elapsed(min) 0.11
--- training epoch 229, lr 0.000500, processed 2767/2767, loss -0.378, time elapsed(min) 0.11
--- training epoch 239, lr 0.000500, processed 2767/2767, loss -0.391, time elapsed(min) 0.11
--- training epoch 249, lr 0.000500, processed 2767/2767, loss -0.402, time elapsed(min) 0.11
--- training epoch 259, lr 0.000500, processed 2767/2767, loss -0.387, time elapsed(min) 0.11
--- training epoch 269, lr 0.000500, processed 2767/2767, loss -0.403, time elapsed(min) 0.12
--- training epoch 279, lr 0.000500, processed 2767/2767, loss -0.409, time elapsed(min) 0.11
--- training epoch 289, lr 0.000500, processed 2767/2767, loss -0.399, time elapsed(min) 0.11
--- training epoch 299, lr 0.000500, processed 2767/2767, loss -0.409, time elapsed(min) 0.11
--- training epoch 309, lr 0.000500, processed 2767/2767, loss -0.412, time elapsed(min) 0.11
--- training epoch 319, lr 0.000500, processed 2767/2767, loss -0.421, time elapsed(min) 0.11
--- training epoch 329, lr 0.000500, processed 2767/2767, loss -0.418, time elapsed(min) 0.11
--- training epoch 339, lr 0.000500, processed 2767/2767, loss -0.431, time elapsed(min) 0.11
--- training epoch 349, lr 0.000500, processed 2767/2767, loss -0.435, time elapsed(min) 0.11
--- training epoch 359, lr 0.000500, processed 2767/2767, loss -0.437, time elapsed(min) 0.11
--- training epoch 369, lr 0.000500, processed 2767/2767, loss -0.432, time elapsed(min) 0.11
--- training epoch 379, lr 0.000500, processed 2767/2767, loss -0.409, time elapsed(min) 0.11
--- training epoch 389, lr 0.000500, processed 2767/2767, loss -0.436, time elapsed(min) 0.11
--- training epoch 399, lr 0.000500, processed 2767/2767, loss -0.439, time elapsed(min) 0.11
--- training epoch 409, lr 0.000050, processed 2767/2767, loss -0.486, time elapsed(min) 0.11
--- training epoch 419, lr 0.000050, processed 2767/2767, loss -0.492, time elapsed(min) 0.11
--- training epoch 429, lr 0.000050, processed 2767/2767, loss -0.495, time elapsed(min) 0.11
--- training epoch 439, lr 0.000050, processed 2767/2767, loss -0.494, time elapsed(min) 0.11
--- training epoch 449, lr 0.000050, processed 2767/2767, loss -0.498, time elapsed(min) 0.11
--- training epoch 459, lr 0.000005, processed 2767/2767, loss -0.504, time elapsed(min) 0.11
--- training epoch 469, lr 0.000005, processed 2767/2767, loss -0.509, time elapsed(min) 0.11
--- training epoch 479, lr 0.000005, processed 2767/2767, loss -0.506, time elapsed(min) 0.11
--- training epoch 489, lr 0.000005, processed 2767/2767, loss -0.496, time elapsed(min) 0.11
--- training epoch 499, lr 0.000005, processed 2767/2767, loss -0.508, time elapsed(min) 0.11
--- training epoch 509, lr 0.000005, processed 2767/2767, loss -0.509, time elapsed(min) 0.10
--- training epoch 519, lr 0.000005, processed 2767/2767, loss -0.503, time elapsed(min) 0.11
--- training epoch 529, lr 0.000005, processed 2767/2767, loss -0.506, time elapsed(min) 0.11
--- training epoch 539, lr 0.000005, processed 2767/2767, loss -0.505, time elapsed(min) 0.11
--- training epoch 549, lr 0.000005, processed 2767/2767, loss -0.509, time elapsed(min) 0.11
--- training epoch 559, lr 0.000005, processed 2767/2767, loss -0.499, time elapsed(min) 0.11
--- training epoch 569, lr 0.000005, processed 2767/2767, loss -0.501, time elapsed(min) 0.11
--- training epoch 579, lr 0.000005, processed 2767/2767, loss -0.506, time elapsed(min) 0.11
--- training epoch 589, lr 0.000005, processed 2767/2767, loss -0.506, time elapsed(min) 0.11
--- training epoch 599, lr 0.000005, processed 2767/2767, loss -0.506, time elapsed(min) 0.11
--- training epoch 609, lr 0.000005, processed 2767/2767, loss -0.510, time elapsed(min) 0.11
--- training epoch 619, lr 0.000005, processed 2767/2767, loss -0.502, time elapsed(min) 0.10
--- training epoch 629, lr 0.000005, processed 2767/2767, loss -0.505, time elapsed(min) 0.11
--- training epoch 639, lr 0.000005, processed 2767/2767, loss -0.506, time elapsed(min) 0.11
--- training epoch 649, lr 0.000005, processed 2767/2767, loss -0.510, time elapsed(min) 0.10
--- training epoch 659, lr 0.000005, processed 2767/2767, loss -0.509, time elapsed(min) 0.11
--- training epoch 669, lr 0.000005, processed 2767/2767, loss -0.510, time elapsed(min) 0.11
--- training epoch 679, lr 0.000005, processed 2767/2767, loss -0.511, time elapsed(min) 0.11
--- training epoch 689, lr 0.000005, processed 2767/2767, loss -0.505, time elapsed(min) 0.11
--- training epoch 699, lr 0.000005, processed 2767/2767, loss -0.506, time elapsed(min) 0.11
--- training epoch 709, lr 0.000005, processed 2767/2767, loss -0.500, time elapsed(min) 0.11
--- training epoch 719, lr 0.000005, processed 2767/2767, loss -0.510, time elapsed(min) 0.11
--- training epoch 729, lr 0.000005, processed 2767/2767, loss -0.504, time elapsed(min) 0.11
--- training epoch 739, lr 0.000005, processed 2767/2767, loss -0.508, time elapsed(min) 0.11
--- training epoch 749, lr 0.000005, processed 2767/2767, loss -0.508, time elapsed(min) 0.11
--- training epoch 759, lr 0.000005, processed 2767/2767, loss -0.508, time elapsed(min) 0.11
--- training epoch 769, lr 0.000005, processed 2767/2767, loss -0.503, time elapsed(min) 0.11
--- training epoch 779, lr 0.000005, processed 2767/2767, loss -0.510, time elapsed(min) 0.11
--- training epoch 789, lr 0.000005, processed 2767/2767, loss -0.512, time elapsed(min) 0.11
--- training epoch 799, lr 0.000005, processed 2767/2767, loss -0.507, time elapsed(min) 0.11
--- training epoch 809, lr 0.000005, processed 2767/2767, loss -0.512, time elapsed(min) 0.11
--- training epoch 819, lr 0.000005, processed 2767/2767, loss -0.506, time elapsed(min) 0.11
--- training epoch 829, lr 0.000005, processed 2767/2767, loss -0.511, time elapsed(min) 0.11
--- training epoch 839, lr 0.000005, processed 2767/2767, loss -0.508, time elapsed(min) 0.11
--- training epoch 849, lr 0.000005, processed 2767/2767, loss -0.501, time elapsed(min) 0.11
--- training epoch 859, lr 0.000005, processed 2767/2767, loss -0.515, time elapsed(min) 0.11
--- training epoch 869, lr 0.000005, processed 2767/2767, loss -0.507, time elapsed(min) 0.10
--- training epoch 879, lr 0.000005, processed 2767/2767, loss -0.511, time elapsed(min) 0.11
--- training epoch 889, lr 0.000005, processed 2767/2767, loss -0.509, time elapsed(min) 0.11
--- training epoch 899, lr 0.000005, processed 2767/2767, loss -0.512, time elapsed(min) 0.11
--- training epoch 909, lr 0.000005, processed 2767/2767, loss -0.508, time elapsed(min) 0.11
--- training epoch 919, lr 0.000005, processed 2767/2767, loss -0.507, time elapsed(min) 0.11
--- training epoch 929, lr 0.000005, processed 2767/2767, loss -0.511, time elapsed(min) 0.11
--- training epoch 939, lr 0.000005, processed 2767/2767, loss -0.511, time elapsed(min) 0.11
--- training epoch 949, lr 0.000005, processed 2767/2767, loss -0.512, time elapsed(min) 0.11
--- training epoch 959, lr 0.000005, processed 2767/2767, loss -0.514, time elapsed(min) 0.11
--- training epoch 969, lr 0.000005, processed 2767/2767, loss -0.512, time elapsed(min) 0.11
--- training epoch 979, lr 0.000005, processed 2767/2767, loss -0.515, time elapsed(min) 0.11
--- training epoch 989, lr 0.000005, processed 2767/2767, loss -0.512, time elapsed(min) 0.11
--- training epoch 999, lr 0.000005, processed 2767/2767, loss -0.512, time elapsed(min) 0.11
training terminated at epoch 999
-- RESULT
--- test size: 1188
--- MAE: 2.996, RMSE: 4.576, R2: 0.972, Spearman: 0.441
